time,loc,eci,source
2025,GHA,-0.3727621005095184,SSP2
2025,GHA,,SSP2
2030,GHA,-0.3911059174937459,SSP2
2030,GHA,,SSP2
2035,GHA,-0.2777903007329479,SSP2
2035,GHA,,SSP2
2040,GHA,-0.225715758398517,SSP2
2040,GHA,,SSP2
2045,GHA,-0.3363348258092188,SSP2
2045,GHA,,SSP2
2050,GHA,-0.3194375260333765,SSP2
2050,GHA,,SSP2
2055,GHA,-0.3401397781332581,SSP2
2055,GHA,,SSP2
2060,GHA,-0.4830851173050488,SSP2
2060,GHA,,SSP2
2065,GHA,-0.4766624887808668,SSP2
2065,GHA,,SSP2
2070,GHA,-0.4783314860134575,SSP2
2070,GHA,,SSP2
2075,GHA,-0.4956789453753579,SSP2
2075,GHA,,SSP2
2080,GHA,-0.5421084078866288,SSP2
2080,GHA,,SSP2
2085,GHA,-0.5302188509111542,SSP2
2085,GHA,,SSP2
2090,GHA,-0.528475402736945,SSP2
2090,GHA,,SSP2
2095,GHA,-0.5608147930269245,SSP2
2095,GHA,,SSP2
2100,GHA,-0.5149165063272209,SSP2
2100,GHA,,SSP2
2012,GIB,-0.7190067363464037,BACI
2012,GIB,,BACI
2013,GIB,-0.6037759716070453,BACI
2013,GIB,,BACI
2014,GIB,-0.8192448014400338,BACI
2014,GIB,,BACI
2015,GIB,-1.0824452580776158,BACI
2015,GIB,,BACI
2016,GIB,-0.9204882787153112,BACI
2016,GIB,,BACI
2017,GIB,-1.247215774407377,BACI
2017,GIB,,BACI
2018,GIB,-0.892946317471456,BACI
2018,GIB,,BACI
2019,GIB,-0.9339682354157726,BACI
2019,GIB,,BACI
2020,GIB,-1.0904797830521948,BACI
2020,GIB,,BACI
2021,GIB,-1.0736245192374525,BACI
2021,GIB,,BACI
2022,GIB,-1.2233217736494553,BACI
2022,GIB,,BACI
2023,GIB,-1.0467425132298531,BACI
2023,GIB,,BACI
2024,GIB,-1.10432443324962,BACI
2024,GIB,,BACI
2012,GIN,-1.0478012686002092,BACI
2012,GIN,,BACI
2013,GIN,-0.3163550860594077,BACI
2013,GIN,,BACI
2014,GIN,-0.7326625654931401,BACI
2014,GIN,,BACI
2015,GIN,-0.8682235305940473,BACI
2015,GIN,,BACI
2016,GIN,-1.0426425807724058,BACI
2016,GIN,,BACI
2017,GIN,-0.5536602989165572,BACI
2017,GIN,,BACI
2018,GIN,-0.2988944128037709,BACI
2018,GIN,,BACI
2019,GIN,-0.5982780284046474,BACI
2019,GIN,,BACI
2020,GIN,-0.3038739548709817,BACI
2020,GIN,,BACI
2021,GIN,-0.4461151241488978,BACI
2021,GIN,,BACI
2022,GIN,-0.5822657191860646,BACI
2022,GIN,,BACI
2023,GIN,-0.7585551740714277,BACI
2023,GIN,,BACI
2024,GIN,-0.5183432718560324,BACI
2024,GIN,,BACI
2025,GIN,-1.0918290284931231,SSP2
2025,GIN,,SSP2
2030,GIN,-1.1080193490559271,SSP2
2030,GIN,,SSP2
2035,GIN,-1.1450519933233296,SSP2
2035,GIN,,SSP2
2040,GIN,-1.1618972495795068,SSP2
2040,GIN,,SSP2
2045,GIN,-1.1518118667364017,SSP2
2045,GIN,,SSP2
2050,GIN,-1.1190354308730166,SSP2
2050,GIN,,SSP2
2055,GIN,-1.1086845501588132,SSP2
2055,GIN,,SSP2
2060,GIN,-0.985174061503842,SSP2
2060,GIN,,SSP2
2065,GIN,-0.9585027062820528,SSP2
2065,GIN,,SSP2
2070,GIN,-0.9332911626274591,SSP2
2070,GIN,,SSP2
2075,GIN,-0.8660344978684914,SSP2
2075,GIN,,SSP2
2080,GIN,-0.8605866608296151,SSP2
2080,GIN,,SSP2
2085,GIN,-0.9298290276415716,SSP2
2085,GIN,,SSP2
2090,GIN,-0.7372140588609809,SSP2
2090,GIN,,SSP2
2095,GIN,-0.6105802283348282,SSP2
2095,GIN,,SSP2
2100,GIN,-0.7437303397577771,SSP2
2100,GIN,,SSP2
2012,GMB,-1.552511031520189,BACI
2012,GMB,,BACI
2013,GMB,-1.2644301387074852,BACI
2013,GMB,,BACI
2014,GMB,-1.053507862153352,BACI
2014,GMB,,BACI
2015,GMB,-1.2283398745866712,BACI
2015,GMB,,BACI
2016,GMB,-0.9122171325965086,BACI
2016,GMB,,BACI
2017,GMB,-0.6095804086798706,BACI
2017,GMB,,BACI
2018,GMB,-0.7310981472623058,BACI
2018,GMB,,BACI
2019,GMB,-0.8593517762505669,BACI
2019,GMB,,BACI
2020,GMB,-0.5894251032453416,BACI
2020,GMB,,BACI
2021,GMB,-0.5404133183813217,BACI
2021,GMB,,BACI
2022,GMB,-0.7208085098028729,BACI
2022,GMB,,BACI
2023,GMB,-0.7154998969849499,BACI
2023,GMB,,BACI
2024,GMB,-0.6786404744397658,BACI
2024,GMB,,BACI
2025,GMB,-1.1505600125348658,SSP2
2025,GMB,,SSP2
2030,GMB,-1.151271646167663,SSP2
2030,GMB,,SSP2
2035,GMB,-1.1836291648225683,SSP2
2035,GMB,,SSP2
2040,GMB,-1.173728704348746,SSP2
2040,GMB,,SSP2
2045,GMB,-1.165008776452272,SSP2
2045,GMB,,SSP2
2050,GMB,-1.1428353525663943,SSP2
2050,GMB,,SSP2
2055,GMB,-1.2210614232185857,SSP2
2055,GMB,,SSP2
2060,GMB,-1.2273975189577504,SSP2
2060,GMB,,SSP2
2065,GMB,-1.1798353268059298,SSP2
2065,GMB,,SSP2
2070,GMB,-1.1714036332618112,SSP2
2070,GMB,,SSP2
2075,GMB,-1.2223354354839344,SSP2
2075,GMB,,SSP2
2080,GMB,-1.1742677644589066,SSP2
2080,GMB,,SSP2
2085,GMB,-1.2013680049313349,SSP2
2085,GMB,,SSP2
2090,GMB,-1.1721923839171635,SSP2
2090,GMB,,SSP2
2095,GMB,-1.1890056103897315,SSP2
2095,GMB,,SSP2
2100,GMB,-1.2196184513590476,SSP2
2100,GMB,,SSP2
2012,GNB,-1.60826699848286,BACI
2012,GNB,,BACI
2013,GNB,-1.4143372494326711,BACI
2013,GNB,,BACI
2014,GNB,-1.3827830200048414,BACI
2014,GNB,,BACI
2015,GNB,-2.222876759195227,BACI
2015,GNB,,BACI
2016,GNB,-1.3844892627221146,BACI
2016,GNB,,BACI
2017,GNB,-1.827197718196036,BACI
2017,GNB,,BACI
2018,GNB,-1.3395516737078943,BACI
2018,GNB,,BACI
2019,GNB,-1.5266559492277871,BACI
2019,GNB,,BACI
2020,GNB,-1.6015548854326058,BACI
2020,GNB,,BACI
2021,GNB,-1.0791949074320524,BACI
2021,GNB,,BACI
2022,GNB,-1.5943806609126032,BACI
2022,GNB,,BACI
2023,GNB,-1.338818234692716,BACI
2023,GNB,,BACI
2024,GNB,-1.620886983703795,BACI
2024,GNB,,BACI
2025,GNB,-1.470997785291998,SSP2
2025,GNB,,SSP2
2030,GNB,-1.4728765301837334,SSP2
2030,GNB,,SSP2
2035,GNB,-1.490198613691237,SSP2
2035,GNB,,SSP2
2040,GNB,-1.5002629225413842,SSP2
2040,GNB,,SSP2
2045,GNB,-1.5439860278453794,SSP2
2045,GNB,,SSP2
2050,GNB,-1.5168110770291627,SSP2
2050,GNB,,SSP2
2055,GNB,-1.6211848560929791,SSP2
2055,GNB,,SSP2
2060,GNB,-1.6635007956640655,SSP2
2060,GNB,,SSP2
2065,GNB,-1.629973973085734,SSP2
2065,GNB,,SSP2
2070,GNB,-1.811055131329041,SSP2
2070,GNB,,SSP2
2075,GNB,-1.8648156486588592,SSP2
2075,GNB,,SSP2
2080,GNB,-1.8521408046042085,SSP2
2080,GNB,,SSP2
2085,GNB,-1.8528386531919885,SSP2
2085,GNB,,SSP2
2090,GNB,-1.8630765691159044,SSP2
2090,GNB,,SSP2
2095,GNB,-1.785309498718921,SSP2
2095,GNB,,SSP2
2100,GNB,-1.801135185316164,SSP2
2100,GNB,,SSP2
2012,GNQ,-1.3655265167078234,BACI
2012,GNQ,,BACI
2013,GNQ,-0.4399119296852363,BACI
2013,GNQ,,BACI
2014,GNQ,-0.5455873154179296,BACI
2014,GNQ,,BACI
2015,GNQ,-0.7325644948487282,BACI
2015,GNQ,,BACI
2016,GNQ,-0.7178441174487213,BACI
2016,GNQ,,BACI
2017,GNQ,-0.8090430811838202,BACI
2017,GNQ,,BACI
2018,GNQ,-1.4710051031346842,BACI
2018,GNQ,,BACI
2019,GNQ,-1.4852633679747458,BACI
2019,GNQ,,BACI
2020,GNQ,-1.107223094612976,BACI
2020,GNQ,,BACI
2021,GNQ,-1.1577917060093743,BACI
2021,GNQ,,BACI
2022,GNQ,-0.7795750841082926,BACI
2022,GNQ,,BACI
2023,GNQ,-1.0507521663909345,BACI
2023,GNQ,,BACI
2024,GNQ,-1.1816316938610016,BACI
2024,GNQ,,BACI
2025,GNQ,-1.0373691787970512,SSP2
2025,GNQ,,SSP2
2030,GNQ,-1.1071247072303747,SSP2
2030,GNQ,,SSP2
2035,GNQ,-0.6231325390058785,SSP2
2035,GNQ,,SSP2
2040,GNQ,-0.5605084507893955,SSP2
2040,GNQ,,SSP2
2045,GNQ,-0.5327352164941991,SSP2
2045,GNQ,,SSP2
2050,GNQ,-0.754173566063355,SSP2
2050,GNQ,,SSP2
2055,GNQ,-0.5333986175652843,SSP2
2055,GNQ,,SSP2
2060,GNQ,-0.680159780283466,SSP2
2060,GNQ,,SSP2
2065,GNQ,-0.7380498271665615,SSP2
2065,GNQ,,SSP2
2070,GNQ,-0.5314167715777104,SSP2
2070,GNQ,,SSP2
2075,GNQ,-0.3251265544111097,SSP2
2075,GNQ,,SSP2
2080,GNQ,-0.1019927165744131,SSP2
2080,GNQ,,SSP2
2085,GNQ,-0.1697048318038704,SSP2
2085,GNQ,,SSP2
2090,GNQ,-0.3793216965026281,SSP2
2090,GNQ,,SSP2
2095,GNQ,-0.6362426964254729,SSP2
2095,GNQ,,SSP2
2100,GNQ,-0.6232600328360417,SSP2
2100,GNQ,,SSP2
2012,GRC,,BACI
2012,GRC,0.762589488817266,BACI
2013,GRC,,BACI
2013,GRC,0.631032852176145,BACI
2014,GRC,,BACI
2014,GRC,0.6952695435693866,BACI
2015,GRC,,BACI
2015,GRC,0.6237941843618303,BACI
2016,GRC,,BACI
2016,GRC,0.466174087742437,BACI
2017,GRC,,BACI
2017,GRC,0.5523370564649551,BACI
2018,GRC,,BACI
2018,GRC,0.5465474257849466,BACI
2019,GRC,,BACI
2019,GRC,0.4745238144919526,BACI
2020,GRC,,BACI
2020,GRC,0.4726621732767982,BACI
2021,GRC,,BACI
2021,GRC,0.3952916856238475,BACI
2022,GRC,,BACI
2022,GRC,0.4278018609812474,BACI
2023,GRC,,BACI
2023,GRC,0.4761490448587221,BACI
2024,GRC,,BACI
2024,GRC,0.4966429381609861,BACI
2025,GRC,,SSP2
2025,GRC,0.6827417985193641,SSP2
2030,GRC,,SSP2
2030,GRC,0.7356305359955887,SSP2
2035,GRC,,SSP2
2035,GRC,1.0890460853591548,SSP2
2040,GRC,,SSP2
2040,GRC,1.334641992615042,SSP2
2045,GRC,,SSP2
2045,GRC,1.383861376004599,SSP2
2050,GRC,,SSP2
2050,GRC,1.3826839046819923,SSP2
2055,GRC,,SSP2
2055,GRC,1.3964546645734486,SSP2
2060,GRC,,SSP2
2060,GRC,1.4664770068680926,SSP2
2065,GRC,,SSP2
2065,GRC,1.2526635194201243,SSP2
2070,GRC,,SSP2
2070,GRC,1.251897242529881,SSP2
2075,GRC,,SSP2
2075,GRC,1.258320201147012,SSP2
2080,GRC,,SSP2
2080,GRC,1.249807033989155,SSP2
2085,GRC,1.6516191939950493,SSP2
2085,GRC,,SSP2
2090,GRC,1.7023665686222058,SSP2
2090,GRC,,SSP2
2095,GRC,1.6648924917674943,SSP2
2095,GRC,,SSP2
2100,GRC,1.608062291095157,SSP2
2100,GRC,,SSP2
2012,GRD,-0.9636738744542176,BACI
2012,GRD,,BACI
2013,GRD,-1.1799798418798575,BACI
2013,GRD,,BACI
2014,GRD,-1.1051069311259274,BACI
2014,GRD,,BACI
2015,GRD,-0.8822955828743004,BACI
2015,GRD,,BACI
2016,GRD,-1.0324220286302823,BACI
2016,GRD,,BACI
2017,GRD,-1.1362266589003474,BACI
2017,GRD,,BACI
2018,GRD,-1.0983944009032598,BACI
2018,GRD,,BACI
2019,GRD,-1.1584023454524526,BACI
2019,GRD,,BACI
2020,GRD,-1.1099986017686885,BACI
2020,GRD,,BACI
2021,GRD,-1.297707916333983,BACI
2021,GRD,,BACI
2022,GRD,-1.0705795202600314,BACI
2022,GRD,,BACI
2023,GRD,-1.1202603524776769,BACI
2023,GRD,,BACI
2024,GRD,-0.9853253312055404,BACI
2024,GRD,,BACI
2012,GRL,-0.2195931772141657,BACI
2012,GRL,,BACI
2013,GRL,-0.5436484247170904,BACI
2013,GRL,,BACI
2014,GRL,-0.4124897215268576,BACI
2014,GRL,,BACI
2015,GRL,-0.2697951499036723,BACI
2015,GRL,,BACI
2016,GRL,-0.4383276016743553,BACI
2016,GRL,,BACI
2017,GRL,-0.4883208389167692,BACI
2017,GRL,,BACI
2018,GRL,-0.490111025069121,BACI
2018,GRL,,BACI
2019,GRL,-0.9362967124907378,BACI
2019,GRL,,BACI
2020,GRL,-0.8354439903203859,BACI
2020,GRL,,BACI
2021,GRL,-1.1472558003932898,BACI
2021,GRL,,BACI
2022,GRL,-1.1450803905184257,BACI
2022,GRL,,BACI
2023,GRL,-0.9434461183073984,BACI
2023,GRL,,BACI
2024,GRL,-0.8540566044352396,BACI
2024,GRL,,BACI
2012,GTM,0.9110626897660816,BACI
2012,GTM,,BACI
2013,GTM,0.8164447652845961,BACI
2013,GTM,,BACI
2014,GTM,0.8332633849596004,BACI
2014,GTM,,BACI
2015,GTM,0.7677104360196134,BACI
2015,GTM,,BACI
2016,GTM,0.7351021691250161,BACI
2016,GTM,,BACI
2017,GTM,0.8070536094836479,BACI
2017,GTM,,BACI
2018,GTM,0.8022614968843441,BACI
2018,GTM,,BACI
2019,GTM,0.8303197947895079,BACI
2019,GTM,,BACI
2020,GTM,0.7614831452973119,BACI
2020,GTM,,BACI
2021,GTM,0.69827380406318,BACI
2021,GTM,,BACI
2022,GTM,0.8249008679246322,BACI
2022,GTM,,BACI
2023,GTM,0.7638485074402138,BACI
2023,GTM,,BACI
2024,GTM,0.847892500419052,BACI
2024,GTM,,BACI
2025,GTM,0.3674591750358886,SSP2
2025,GTM,,SSP2
2030,GTM,0.4079335998414888,SSP2
2030,GTM,,SSP2
2035,GTM,0.3348889707361502,SSP2
2035,GTM,,SSP2
2040,GTM,0.3355397249734331,SSP2
2040,GTM,,SSP2
2045,GTM,0.2482561538415083,SSP2
2045,GTM,,SSP2
2050,GTM,0.3647836084559386,SSP2
2050,GTM,,SSP2
2055,GTM,0.4426150189726761,SSP2
2055,GTM,,SSP2
2060,GTM,0.4827654984371318,SSP2
2060,GTM,,SSP2
2065,GTM,0.5749067617071014,SSP2
2065,GTM,,SSP2
2070,GTM,0.8671114836625595,SSP2
2070,GTM,,SSP2
2075,GTM,0.6141090942840798,SSP2
2075,GTM,,SSP2
2080,GTM,0.5939663216178452,SSP2
2080,GTM,,SSP2
2085,GTM,0.5633773598267574,SSP2
2085,GTM,,SSP2
2090,GTM,0.6016358546961226,SSP2
2090,GTM,,SSP2
2095,GTM,0.6010369124759966,SSP2
2095,GTM,,SSP2
2100,GTM,0.5573161080407241,SSP2
2100,GTM,,SSP2
2012,GUM,-1.4747824261875304,BACI
2012,GUM,,BACI
2013,GUM,-1.5140074524337344,BACI
2013,GUM,,BACI
2014,GUM,-0.8040514322427071,BACI
2014,GUM,,BACI
2015,GUM,-0.849792329321659,BACI
2015,GUM,,BACI
2016,GUM,-0.90652966773446,BACI
2016,GUM,,BACI
2017,GUM,-0.92476858237042,BACI
2017,GUM,,BACI
2018,GUM,-0.9720306802374729,BACI
2018,GUM,,BACI
2019,GUM,-1.573062186590259,BACI
2019,GUM,,BACI
2020,GUM,-1.7443785981064812,BACI
2020,GUM,,BACI
2021,GUM,-1.5603982298438397,BACI
2021,GUM,,BACI
2022,GUM,-1.633677743726082,BACI
2022,GUM,,BACI
2023,GUM,-1.8756235532449503,BACI
2023,GUM,,BACI
2024,GUM,-1.5918679749014688,BACI
2024,GUM,,BACI
2012,GUY,-0.911897926163248,BACI
2012,GUY,,BACI
2013,GUY,-1.0966030839930492,BACI
2013,GUY,,BACI
2014,GUY,-0.6124168285347144,BACI
2014,GUY,,BACI
2015,GUY,-0.7639536219066211,BACI
2015,GUY,,BACI
2016,GUY,-0.5433776940137356,BACI
2016,GUY,,BACI
2017,GUY,-1.0185153106211635,BACI
2017,GUY,,BACI
2018,GUY,-0.7814748362894338,BACI
2018,GUY,,BACI
2019,GUY,-0.4522336781885722,BACI
2019,GUY,,BACI
2020,GUY,-0.4296200001072875,BACI
2020,GUY,,BACI
2021,GUY,-0.7403883288397195,BACI
2021,GUY,,BACI
2022,GUY,-0.5123328869091333,BACI
2022,GUY,,BACI
2023,GUY,-0.1393005584609721,BACI
2023,GUY,,BACI
2024,GUY,0.1826728284197791,BACI
2024,GUY,,BACI
2025,GUY,-0.4718908116146454,SSP2
2025,GUY,,SSP2
2030,GUY,-0.457588816439911,SSP2
2030,GUY,,SSP2
2035,GUY,-0.4690394593388901,SSP2
2035,GUY,,SSP2
2040,GUY,-0.4468701405426809,SSP2
2040,GUY,,SSP2
2045,GUY,-0.4798262813762403,SSP2
2045,GUY,,SSP2
2050,GUY,-0.4540292974409845,SSP2
2050,GUY,,SSP2
2055,GUY,-0.3205393856388072,SSP2
2055,GUY,,SSP2
2060,GUY,-0.2480494391739694,SSP2
2060,GUY,,SSP2
2065,GUY,-0.2094502149564025,SSP2
2065,GUY,,SSP2
2070,GUY,-0.0467205379376251,SSP2
2070,GUY,,SSP2
2075,GUY,0.0758688683123446,SSP2
2075,GUY,,SSP2
2080,GUY,0.1289925662073752,SSP2
2080,GUY,,SSP2
2085,GUY,0.0489918466150531,SSP2
2085,GUY,,SSP2
2090,GUY,0.1078113008683679,SSP2
2090,GUY,,SSP2
2095,GUY,0.2213013591349134,SSP2
2095,GUY,,SSP2
2100,GUY,0.2468969458592091,SSP2
2100,GUY,,SSP2
2012,HKG,1.2369377490274205,BACI
2012,HKG,,BACI
2013,HKG,1.1851855661253086,BACI
2013,HKG,,BACI
2014,HKG,1.493229751837588,BACI
2014,HKG,,BACI
2015,HKG,1.3859609057635724,BACI
2015,HKG,,BACI
2016,HKG,1.7430168096767875,BACI
2016,HKG,,BACI
2017,HKG,1.6251852920787495,BACI
2017,HKG,,BACI
2018,HKG,1.5260499120595774,BACI
2018,HKG,,BACI
2019,HKG,1.690967763952467,BACI
2019,HKG,,BACI
2020,HKG,1.577546397158105,BACI
2020,HKG,,BACI
2021,HKG,1.5147497089241142,BACI
2021,HKG,,BACI
2022,HKG,1.7231603488131182,BACI
2022,HKG,,BACI
2023,HKG,1.619651419468266,BACI
2023,HKG,,BACI
2024,HKG,1.7920525872728224,BACI
2024,HKG,,BACI
2025,HKG,1.6424846353798432,SSP2
2025,HKG,,SSP2
2030,HKG,1.6245780652791264,SSP2
2030,HKG,,SSP2
2035,HKG,1.6586128832461675,SSP2
2035,HKG,,SSP2
2040,HKG,1.5830676019899788,SSP2
2040,HKG,,SSP2
2045,HKG,1.7708504171063495,SSP2
2045,HKG,,SSP2
2050,HKG,1.8184355198947733,SSP2
2050,HKG,,SSP2
2055,HKG,1.7855525820982605,SSP2
2055,HKG,,SSP2
2060,HKG,1.7847047601957973,SSP2
2060,HKG,,SSP2
2065,HKG,1.803272499743656,SSP2
2065,HKG,,SSP2
2070,HKG,1.6622983533852902,SSP2
2070,HKG,,SSP2
2075,HKG,1.4388952571202058,SSP2
2075,HKG,,SSP2
2080,HKG,1.4498030138326186,SSP2
2080,HKG,,SSP2
2085,HKG,1.4337976344201553,SSP2
2085,HKG,,SSP2
2090,HKG,1.429990711265648,SSP2
2090,HKG,,SSP2
2095,HKG,1.4602496639257034,SSP2
2095,HKG,,SSP2
2100,HKG,1.461256645591414,SSP2
2100,HKG,,SSP2
2012,HND,0.604004000427093,BACI
2012,HND,,BACI
2013,HND,0.3157559320265555,BACI
2013,HND,,BACI
2014,HND,0.6423615594056578,BACI
2014,HND,,BACI
2015,HND,0.4520308289764064,BACI
2015,HND,,BACI
2016,HND,0.7149649408501922,BACI
2016,HND,,BACI
2017,HND,0.4833803532473867,BACI
2017,HND,,BACI
2018,HND,0.3457219433860171,BACI
2018,HND,,BACI
2019,HND,0.3951799187242996,BACI
2019,HND,,BACI
2020,HND,0.538394705942261,BACI
2020,HND,,BACI
2021,HND,0.6051119142742843,BACI
2021,HND,,BACI
2022,HND,0.2350783140956325,BACI
2022,HND,,BACI
2023,HND,0.6553716446829487,BACI
2023,HND,,BACI
2024,HND,0.7708577367927397,BACI
2024,HND,,BACI
2025,HND,-0.1813967600281487,SSP2
2025,HND,,SSP2
2030,HND,-0.1933170574385796,SSP2
2030,HND,,SSP2
2035,HND,-0.2297890681518627,SSP2
2035,HND,,SSP2
2040,HND,-0.1956585194861193,SSP2
2040,HND,,SSP2
2045,HND,-0.1792885449278678,SSP2
2045,HND,,SSP2
2050,HND,-0.0363284442769532,SSP2
2050,HND,,SSP2
2055,HND,-0.0355684953297912,SSP2
2055,HND,,SSP2
2060,HND,-0.1047502204043809,SSP2
2060,HND,,SSP2
2065,HND,-0.1155615220517826,SSP2
2065,HND,,SSP2
2070,HND,-0.0636797585107014,SSP2
2070,HND,,SSP2
2075,HND,-0.0721743060386875,SSP2
2075,HND,,SSP2
2080,HND,-0.1514612799701874,SSP2
2080,HND,,SSP2
2085,HND,-0.1629368731330417,SSP2
2085,HND,,SSP2
2090,HND,-0.1423896191720926,SSP2
2090,HND,,SSP2
2095,HND,-0.1774113303453753,SSP2
2095,HND,,SSP2
2100,HND,-0.2174191443685203,SSP2
2100,HND,,SSP2
2012,HRV,,BACI
2012,HRV,0.9349448832375986,BACI
2013,HRV,0.9360326795391832,BACI
2013,HRV,,BACI
2014,HRV,,BACI
2014,HRV,0.9813355834474552,BACI
2015,HRV,0.8957168472283308,BACI
2015,HRV,,BACI
2016,HRV,0.8706491641847998,BACI
2016,HRV,,BACI
2017,HRV,,BACI
2017,HRV,0.7688736849367491,BACI
2018,HRV,,BACI
2018,HRV,0.7037145210965222,BACI
2019,HRV,,BACI
2019,HRV,0.8194458656778445,BACI
2020,HRV,,BACI
2020,HRV,0.9068519078608512,BACI
2021,HRV,,BACI
2021,HRV,0.7864021101892099,BACI
2022,HRV,,BACI
2022,HRV,0.7759551862589091,BACI
2023,HRV,,BACI
2023,HRV,0.8702206923421212,BACI
2024,HRV,,BACI
2024,HRV,0.8077859037760315,BACI
2025,HRV,,SSP2
2025,HRV,0.8758181062708859,SSP2
2030,HRV,,SSP2
2030,HRV,0.9198862846648964,SSP2
2035,HRV,,SSP2
2035,HRV,0.932665736437376,SSP2
2040,HRV,,SSP2
2040,HRV,0.8405268914581028,SSP2
2045,HRV,0.9041702612526852,SSP2
2045,HRV,,SSP2
2050,HRV,0.9090784046445748,SSP2
2050,HRV,,SSP2
2055,HRV,0.9171086995065028,SSP2
2055,HRV,,SSP2
2060,HRV,1.4145484795146357,SSP2
2060,HRV,,SSP2
2065,HRV,,SSP2
2065,HRV,1.5210558745431375,SSP2
2070,HRV,,SSP2
2070,HRV,1.6557979284228086,SSP2
2075,HRV,,SSP2
2075,HRV,1.639740856688882,SSP2
2080,HRV,,SSP2
2080,HRV,1.600312794618706,SSP2
2085,HRV,,SSP2
2085,HRV,1.5815063227022683,SSP2
2090,HRV,,SSP2
2090,HRV,1.6562765985046617,SSP2
2095,HRV,,SSP2
2095,HRV,1.660725180207707,SSP2
2100,HRV,,SSP2
2100,HRV,1.6349926254707436,SSP2
2012,HTI,-0.8610670925694918,BACI
2012,HTI,,BACI
2013,HTI,-0.9220538938782646,BACI
2013,HTI,,BACI
2014,HTI,-1.032992043379639,BACI
2014,HTI,,BACI
2015,HTI,-1.0434912718417022,BACI
2015,HTI,,BACI
2016,HTI,-0.8654788260739257,BACI
2016,HTI,,BACI
2017,HTI,-0.80119932580958,BACI
2017,HTI,,BACI
2018,HTI,-0.7492542135893242,BACI
2018,HTI,,BACI
2019,HTI,-0.6955204490058543,BACI
2019,HTI,,BACI
2020,HTI,-0.7242323441586133,BACI
2020,HTI,,BACI
2021,HTI,-0.913671621443636,BACI
2021,HTI,,BACI
2022,HTI,-0.7849259190236773,BACI
2022,HTI,,BACI
2023,HTI,-0.8368535735050732,BACI
2023,HTI,,BACI
2024,HTI,-0.7876491294087333,BACI
2024,HTI,,BACI
2025,HTI,-1.1178383672330152,SSP2
2025,HTI,,SSP2
2030,HTI,-1.1460384161372097,SSP2
2030,HTI,,SSP2
2035,HTI,-1.2208976134500409,SSP2
2035,HTI,,SSP2
2040,HTI,-1.2598058465317803,SSP2
2040,HTI,,SSP2
2045,HTI,-1.2987346878836017,SSP2
2045,HTI,,SSP2
2050,HTI,-1.2654324913767232,SSP2
2050,HTI,,SSP2
2055,HTI,-1.330408282283389,SSP2
2055,HTI,,SSP2
2060,HTI,-1.323542078311631,SSP2
2060,HTI,,SSP2
2065,HTI,-1.3070977798972438,SSP2
2065,HTI,,SSP2
2070,HTI,-1.4248740397425548,SSP2
2070,HTI,,SSP2
2075,HTI,-1.2480694235051415,SSP2
2075,HTI,,SSP2
2080,HTI,-1.23941280301397,SSP2
2080,HTI,,SSP2
2085,HTI,-1.2456490529233684,SSP2
2085,HTI,,SSP2
2090,HTI,-1.188914620920002,SSP2
2090,HTI,,SSP2
2095,HTI,-1.1378165652235168,SSP2
2095,HTI,,SSP2
2100,HTI,-1.0953104750261164,SSP2
2100,HTI,,SSP2
2012,HUN,,BACI
2012,HUN,1.3781321955588193,BACI
2013,HUN,,BACI
2013,HUN,1.406657465256105,BACI
2014,HUN,,BACI
2014,HUN,1.3183223519339462,BACI
2015,HUN,,BACI
2015,HUN,1.230491140547611,BACI
2016,HUN,,BACI
2016,HUN,1.359591845418786,BACI
2017,HUN,,BACI
2017,HUN,1.40672909568832,BACI
2018,HUN,,BACI
2018,HUN,1.3052996119700355,BACI
2019,HUN,,BACI
2019,HUN,1.30942541581129,BACI
2020,HUN,,BACI
2020,HUN,1.2598625197390074,BACI
2021,HUN,1.1614363882656344,BACI
2021,HUN,,BACI
2022,HUN,,BACI
2022,HUN,1.2266599860937395,BACI
2023,HUN,,BACI
2023,HUN,1.2111769088824298,BACI
2024,HUN,,BACI
2024,HUN,1.1749562197937005,BACI
2025,HUN,,SSP2
2025,HUN,1.2759751767516183,SSP2
2030,HUN,,SSP2
2030,HUN,1.2436298180667704,SSP2
2035,HUN,,SSP2
2035,HUN,1.2150893708351456,SSP2
2040,HUN,,SSP2
2040,HUN,1.1589124236913462,SSP2
2045,HUN,,SSP2
2045,HUN,1.1854697274102617,SSP2
2050,HUN,,SSP2
2050,HUN,1.179285187218167,SSP2
2055,HUN,,SSP2
2055,HUN,1.1464603632235886,SSP2
2060,HUN,,SSP2
2060,HUN,1.1588120640228297,SSP2
2065,HUN,,SSP2
2065,HUN,1.2367339082360571,SSP2
2070,HUN,,SSP2
2070,HUN,1.255638229095175,SSP2
2075,HUN,,SSP2
2075,HUN,1.228672818372157,SSP2
2080,HUN,,SSP2
2080,HUN,1.1676303083783637,SSP2
2085,HUN,,SSP2
2085,HUN,1.1116751400932516,SSP2
2090,HUN,,SSP2
2090,HUN,1.100989503816451,SSP2
2095,HUN,,SSP2
2095,HUN,1.0565573753890445,SSP2
2100,HUN,,SSP2
2100,HUN,1.127555288075441,SSP2
2012,IDN,0.986959485164771,BACI
2012,IDN,,BACI
2013,IDN,1.0070943925110862,BACI
2013,IDN,,BACI
2014,IDN,1.007698833933624,BACI
